recording_id,time_ms,channel_a_normalized,channel_b_normalized
CRD-410026,13350,-0.549466,-0.74212
CRD-410026,13360,-0.618621,-0.707044
CRD-410026,13370,-0.184366,0.16296
CRD-410026,13380,0.057236,-0.186325
CRD-410026,13390,-0.130057,-0.201546
CRD-410026,13400,-0.260336,-0.004766
CRD-410026,13410,-0.254038,0.09938
CRD-410026,13420,-0.129395,-0.199531
CRD-410026,13430,0.06283,-0.036657
CRD-410026,13440,-0.305552,0.128779
CRD-410026,13450,0.111023,0.291149
CRD-410026,13460,-0.001214,0.040261
CRD-410026,13470,0.154764,0.617427
CRD-410026,13480,0.002356,0.24984
CRD-410026,13490,0.150111,0.121728
CRD-410026,13500,0.456103,0.316316
CRD-410026,13510,0.091891,0.276977
CRD-410026,13520,0.373318,0.357511
CRD-410026,13530,-0.12812,-0.077352
CRD-410026,13540,0.302611,0.565054
CRD-410026,13550,0.510545,0.277437
CRD-410026,13560,0.247152,0.485425
CRD-410026,13570,0.443809,0.724448
CRD-410026,13580,0.297472,0.288136
CRD-410026,13590,-0.050802,0.44568
CRD-410026,13600,0.347839,0.235949
CRD-410026,13610,0.089486,0.693316
CRD-410026,13620,0.15359,0.53419
CRD-410026,13630,-0.344572,0.115598
CRD-410026,13640,-0.324201,-0.037694
CRD-410026,13650,-0.520198,0.177564
CRD-410026,13660,0.067458,-0.026882
CRD-410026,13670,-0.211633,0.483126
CRD-410026,13680,-0.500431,-0.321754
CRD-410026,13690,0.211748,-0.284423
CRD-410026,13700,-0.463077,-0.238126
CRD-410026,13710,-0.288014,-0.019988
CRD-410026,13720,-0.008694,9.7e-05
CRD-410026,13730,-0.409436,-0.160559
CRD-410026,13740,-0.014619,-0.248815
CRD-410026,13750,-0.376339,-0.049325
CRD-410026,13760,-0.276396,0.02607
CRD-410026,13770,-0.542287,-0.471213
CRD-410026,13780,-0.201095,-0.233108
CRD-410026,13790,-0.282703,-0.400042
CRD-410026,13800,-0.333315,-0.156709
CRD-410026,13810,-0.392294,-0.037371
CRD-410026,13820,-0.229215,0.009476
CRD-410026,13830,-0.601344,-0.118782
CRD-410026,13840,-0.029167,-0.113024
CRD-410026,13850,0.089675,-0.318409
CRD-410026,13860,-0.042876,-0.253667
CRD-410026,13870,-0.417293,-0.047035
CRD-410026,13880,-0.351391,-0.221621
CRD-410026,13890,0.142921,-0.712253
CRD-410026,13900,-0.398465,0.198413
CRD-410026,13910,-0.334962,-0.349705
CRD-410026,13920,-0.535906,-0.25063
CRD-410026,13930,-0.019699,0.015173
CRD-410026,13940,0.21929,-0.017368
CRD-410026,13950,0.003024,-0.327432
CRD-410026,13960,-0.302948,0.330774
CRD-410026,13970,-0.013031,0.054298
CRD-410026,13980,0.199897,-0.333776
CRD-410026,13990,0.077281,0.013437
CRD-410026,14000,-0.131428,0.278134
CRD-410026,14010,-0.017591,0.310629
CRD-410026,14020,-0.057648,-0.157121
CRD-410026,14030,0.164579,0.216083
CRD-410026,14040,0.123442,0.190693
CRD-410026,14050,0.30782,0.033365
CRD-410026,14060,0.118216,0.182529
CRD-410026,14070,-0.001187,0.597493
CRD-410026,14080,-0.251052,0.251778
CRD-410026,14090,-0.090848,0.282181
CRD-410026,14100,-0.452195,0.202232
CRD-410026,14110,-0.162244,-0.638632
CRD-410026,14120,0.026569,0.110646
CRD-410026,14130,-0.036759,-0.374868
CRD-410026,14140,-0.184514,0.336219
CRD-410026,14150,-0.022288,0.09539
CRD-410026,14160,0.363962,0.066814
CRD-410026,14170,1.286053,0.378213
CRD-410026,14180,2.025551,0.351485
CRD-410026,14190,1.565153,0.69962
CRD-410026,14200,1.437071,1.025736
CRD-410026,14210,1.101358,1.678437
CRD-410026,14220,0.402394,1.658483
CRD-410026,14230,-0.133965,1.706186
CRD-410026,14240,-0.467938,1.445635
CRD-410026,14250,-0.491175,0.087708
CRD-410026,14260,-1.221749,-0.2324
CRD-410026,14270,-0.537907,-0.326083
CRD-410026,14280,-0.827334,-0.432812
CRD-410026,14290,-0.840583,-0.606727
CRD-410026,14300,-0.260761,-0.290116
CRD-410026,14310,-0.089938,-0.299625
CRD-410026,14320,-0.21067,-0.14396
CRD-410026,14330,-0.157856,-0.315016
CRD-410026,14340,-0.222156,-0.095733
CRD-410026,14350,-0.023541,0.214344
CRD-410026,14360,-0.158217,-0.140998
CRD-410026,14370,-0.069122,0.352539
CRD-410026,14380,0.13688,0.537195
CRD-410026,14390,-0.310925,0.013665
CRD-410026,14400,-0.040497,0.682429
CRD-410026,14410,-0.130314,-0.140632
CRD-410026,14420,0.520537,0.267845
CRD-410026,14430,0.300288,-0.011917
CRD-410026,14440,0.124552,0.067795
CRD-410026,14450,0.239124,0.593143
CRD-410026,14460,0.262035,0.317055
CRD-410026,14470,0.246863,0.324938
CRD-410026,14480,0.378981,0.337183
CRD-410026,14490,0.381899,0.752424
CRD-410026,14500,0.745311,0.19172
CRD-410026,14510,0.103807,0.688372
CRD-410026,14520,-0.028809,0.710427
CRD-410026,14530,0.123778,0.321536
CRD-410026,14540,0.202449,0.558711
CRD-410026,14550,-0.291982,0.55906
CRD-410026,14560,0.184303,0.484359
CRD-410026,14570,-0.209578,0.262348
CRD-410026,14580,-0.188507,0.189621
CRD-410026,14590,-0.199049,0.478947
CRD-410026,14600,0.060971,0.375732
CRD-410026,14610,0.032428,0.25459
CRD-410026,14620,-0.320541,0.479838
CRD-410026,14630,-0.251323,0.420892
CRD-410026,14640,0.017728,0.466736
CRD-410026,14650,-0.43422,-0.191738
CRD-410026,14660,-0.352506,-0.028526
CRD-410026,14670,-0.450624,-0.134345
CRD-410026,14680,0.12687,-0.048242
CRD-410026,14690,-0.581137,-0.116642
CRD-410026,14700,-0.389919,-0.03442
CRD-410026,14710,-0.688793,-0.014669
CRD-410026,14720,-0.336867,-0.446741
CRD-410026,14730,-0.227309,-0.008893
CRD-410026,14740,-0.241904,-0.380073
CRD-410026,14750,-0.137982,0.124116
CRD-410026,14760,-0.041019,-0.272267
CRD-410026,14770,-0.146058,0.028402
CRD-410026,14780,-0.199312,-0.07118
CRD-410026,14790,-0.210885,0.278283
CRD-410026,14800,-0.023561,0.357698
CRD-410026,14810,-0.514083,-0.049926
CRD-410026,14820,-0.389953,0.24532
CRD-410026,14830,-0.564956,-0.154058
CRD-410026,14840,-0.306212,0.359359
CRD-410026,14850,-0.299731,0.218743
CRD-410026,14860,0.140586,0.143542
CRD-410026,14870,0.19247,-0.071894
CRD-410026,14880,-0.346298,0.137054
CRD-410026,14890,0.248883,-0.300001
CRD-410026,14900,-0.043251,0.186029
CRD-410026,14910,0.161065,0.645756
CRD-410026,14920,0.29268,0.251328
CRD-410026,14930,-0.525891,0.180684
CRD-410026,14940,0.009212,0.644981
CRD-410026,14950,0.402564,0.621347
CRD-410026,14960,-0.005691,0.12718
CRD-410026,14970,-0.090698,0.417226
CRD-410026,14980,0.185048,-0.137451
CRD-410026,14990,0.062603,0.537427
CRD-410026,15000,-0.741649,0.094706
CRD-410026,15010,-0.109225,0.659222
CRD-410026,15020,0.110095,0.289813
CRD-410026,15030,-0.110115,-0.244429
CRD-410026,15040,0.290844,-0.387196
CRD-410026,15050,0.313525,-0.261629
CRD-410026,15060,1.031486,0.198686
CRD-410026,15070,1.653819,0.406212
CRD-410026,15080,1.467642,0.833901
CRD-410026,15090,1.670717,1.25974
CRD-410026,15100,1.820373,1.57863
CRD-410026,15110,0.337466,1.179447
CRD-410026,15120,-0.22244,1.714252
CRD-410026,15130,-0.422907,1.321271
CRD-410026,15140,-0.861885,0.245795
CRD-410026,15150,-0.520778,0.094852
CRD-410026,15160,-1.041618,-0.358246
CRD-410026,15170,-0.922339,-0.826008
CRD-410026,15180,-0.539016,-1.101655
CRD-410026,15190,-0.482773,-0.535
CRD-410026,15200,-0.207796,-0.614702
CRD-410026,15210,-0.008186,0.05629
CRD-410026,15220,-0.278197,-0.466564
CRD-410026,15230,-0.311423,0.035553
CRD-410026,15240,-0.238374,-0.77121
CRD-410026,15250,-0.139138,-0.343963
CRD-410026,15260,0.170627,-0.290392
CRD-410026,15270,0.325338,-0.152278
CRD-410026,15280,0.005384,-0.128686
CRD-410026,15290,0.171899,0.458982
CRD-410026,15300,0.096775,0.536744
CRD-410026,15310,0.317871,0.356006
CRD-410026,15320,0.416434,0.161392
CRD-410026,15330,0.396515,0.633815
CRD-410026,15340,0.189527,0.746539
CRD-410026,15350,0.061461,0.30664
CRD-410026,15360,1.009603,0.69136
CRD-410026,15370,0.329965,0.593181
CRD-410026,15380,0.62371,0.535299
CRD-410026,15390,0.265165,0.055593
CRD-410026,15400,0.326815,0.776734
CRD-410026,15410,0.350449,0.751836
CRD-410026,15420,0.115304,0.352857
CRD-410026,15430,0.162228,0.261014
CRD-410026,15440,0.039299,0.147897
CRD-410026,15450,-0.395741,-0.164616
CRD-410026,15460,0.184293,0.256379
CRD-410026,15470,0.087727,0.326382
CRD-410026,15480,0.225641,0.058599
CRD-410026,15490,0.161315,0.425163
CRD-410026,15500,0.015944,-0.013901
CRD-410026,15510,-0.13992,0.112374
CRD-410026,15520,-0.449176,0.242337
CRD-410026,15530,-0.019659,0.094762
CRD-410026,15540,-0.468854,-0.139608
CRD-410026,15550,-0.449939,0.467543
CRD-410026,15560,-0.560106,-0.325073
CRD-410026,15570,-0.427897,-0.560671
CRD-410026,15580,0.139068,0.398888
CRD-410026,15590,-0.054705,-0.11183
CRD-410026,15600,-0.108148,-0.151463
CRD-410026,15610,-0.197628,0.01326
CRD-410026,15620,-0.174917,-0.063938
CRD-410026,15630,-0.208669,0.078466
CRD-410026,15640,-0.289954,-0.507074
CRD-410026,15650,-0.28285,-0.325371
CRD-410026,15660,-0.07502,-0.108234
CRD-410026,15670,0.035782,-0.098221
CRD-410026,15680,0.326882,-0.037468
CRD-410026,15690,-0.75578,-0.379439
CRD-410026,15700,-0.151448,-0.223799
CRD-410026,15710,-0.260876,0.248584
CRD-410026,15720,-0.031035,-0.713988
CRD-410026,15730,-0.317667,-0.015288
CRD-410026,15740,-0.175291,-0.659197
CRD-410026,15750,0.10882,-0.61592
CRD-410026,15760,-0.147149,-0.226059
CRD-410026,15770,-0.334149,0.093534
CRD-410026,15780,0.095384,-0.193772
CRD-410026,15790,-0.17249,0.012734
CRD-410026,15800,0.138416,0.160954
CRD-410026,15810,-0.161846,-0.06541
CRD-410026,15820,-0.172641,-0.334828
CRD-410026,15830,0.140901,-0.207638
CRD-410026,15840,0.046619,-0.634516
CRD-410026,15850,0.633449,-0.401709
CRD-410026,15860,0.432226,-0.130777
CRD-410026,15870,-0.144317,-0.130711
CRD-410026,15880,0.513567,-0.037911
CRD-410026,15890,-0.388572,-0.366633
CRD-410026,15900,0.114468,0.551845
CRD-410026,15910,-0.125936,0.114109
CRD-410026,15920,-0.077964,0.210599
CRD-410026,15930,0.331347,-0.035734
CRD-410026,15940,-0.292569,-0.008124
CRD-410026,15950,-0.334332,0.544389
CRD-410026,15960,0.259996,-0.22067
CRD-410026,15970,0.261234,0.260594
CRD-410026,15980,-0.327724,0.210341
CRD-410026,15990,0.112219,-0.423939
CRD-410026,16000,-0.289747,-0.117707
CRD-410026,16010,0.285827,0.16756
CRD-410026,16020,0.123972,0.004161
CRD-410026,16030,0.989726,0.092408
CRD-410026,16040,1.365313,0.231194
CRD-410026,16050,1.971818,0.270552
CRD-410026,16060,1.793123,0.697484
CRD-410026,16070,2.04171,1.209198
CRD-410026,16080,1.232584,1.624289
CRD-410026,16090,0.278064,1.83345
CRD-410026,16100,-0.024467,1.872061
CRD-410026,16110,-0.498269,0.945052
CRD-410026,16120,-0.772185,0.027497
CRD-410026,16130,-0.638297,-0.515479
CRD-410026,16140,-0.380514,-0.906569
CRD-410026,16150,-0.50143,-0.595013
CRD-410026,16160,-0.467057,-0.198757
CRD-410026,16170,-0.982596,-0.879756
CRD-410026,16180,0.002023,-0.886079
CRD-410026,16190,-0.090855,-0.216186
CRD-410026,16200,0.648787,-0.391818
CRD-410026,16210,0.171483,-0.226971
CRD-410026,16220,-0.081574,-0.154218
CRD-410026,16230,0.27682,-0.175742
CRD-410026,16240,0.381427,-0.290093
CRD-410026,16250,0.009193,0.173054
CRD-410026,16260,0.06013,0.044694
CRD-410026,16270,0.334026,0.161629
CRD-410026,16280,0.719839,0.316728
CRD-410026,16290,0.199405,0.255224
CRD-410026,16300,0.601699,0.230173
CRD-410026,16310,0.705128,0.183024
CRD-410026,16320,0.552042,0.596336
CRD-410026,16330,0.591943,0.286905
CRD-410026,16340,0.725674,0.006172
CRD-410026,16350,0.602797,0.640717
CRD-410026,16360,0.406337,0.161916
CRD-410026,16370,0.640588,0.689673
CRD-410026,16380,0.623458,-0.024535
CRD-410026,16390,0.850953,0.259949
CRD-410026,16400,0.588154,0.376683
CRD-410026,16410,0.307086,0.594245
CRD-410026,16420,0.25392,0.023744
CRD-410026,16430,-0.153613,0.681248
CRD-410026,16440,-0.004858,0.569107
CRD-410026,16450,0.269044,0.415088
CRD-410026,16460,0.265933,-0.157983
CRD-410026,16470,-0.252106,-0.34909
CRD-410026,16480,-0.133005,0.125756
CRD-410026,16490,0.201814,-0.30225
CRD-410026,16500,-0.096045,-0.214999
CRD-410026,16510,-0.051098,-0.324541
CRD-410026,16520,0.271498,-0.265683
CRD-410026,16530,0.378284,-0.261571
CRD-410026,16540,-0.084191,-0.331397
CRD-410026,16550,-0.364565,-0.72678
CRD-410026,16560,0.221099,-0.277671
CRD-410026,16570,0.104953,0.352007
CRD-410026,16580,0.382772,-0.524439
CRD-410026,16590,-0.367308,0.22196
CRD-410026,16600,0.155033,-0.484925
CRD-410026,16610,0.295984,-0.116406
CRD-410026,16620,-0.030915,-0.150846
CRD-410026,16630,-0.124465,-0.193765
CRD-410026,16640,-0.346779,-0.361788
CRD-410026,16650,0.174483,-0.371443
CRD-410026,16660,0.287195,-0.18334
CRD-410026,16670,0.187772,-0.351707
CRD-410026,16680,0.198713,-0.031926
CRD-410026,16690,0.306435,-0.261518
CRD-410026,16700,-0.213649,-0.089354
CRD-410026,16710,-0.045129,-0.017511
CRD-410026,16720,-0.171834,-0.020492
CRD-410026,16730,0.017105,-0.620232
CRD-410026,16740,-0.128607,-0.261368
CRD-410026,16750,-0.233529,0.4826
CRD-410026,16760,-0.170619,0.07989
CRD-410026,16770,-0.286396,-0.372751
CRD-410026,16780,-0.36079,-0.32457
CRD-410026,16790,0.300006,0.113971
CRD-410026,16800,0.355353,-0.04499
CRD-410026,16810,-0.129241,-0.0951
CRD-410026,16820,0.392651,0.104648
CRD-410026,16830,0.49729,-0.255003
CRD-410026,16840,0.177045,-0.330927
CRD-410026,16850,0.394941,-0.36277
CRD-410026,16860,0.596361,-0.357053
CRD-410026,16870,0.15855,0.195568
CRD-410026,16880,0.313976,-0.098553
CRD-410026,16890,0.288783,-0.26573
CRD-410026,16900,-0.075314,0.177602
CRD-410026,16910,0.119011,0.094222
CRD-410026,16920,-0.218872,0.211229
CRD-410026,16930,-0.196621,-0.220199
CRD-410026,16940,0.616138,0.625403
CRD-410026,16950,-0.161524,-0.050909
CRD-410026,16960,0.210421,-0.109775
CRD-410026,16970,0.599487,-0.486584
CRD-410026,16980,0.704226,-0.099503
CRD-410026,16990,1.055894,0.198707
CRD-410026,17000,1.349416,0.024596
CRD-410026,17010,1.818224,0.665562
CRD-410026,17020,1.934689,0.934376
CRD-410026,17030,1.388541,1.322579
CRD-410026,17040,0.944151,2.387138
CRD-410026,17050,0.102025,1.574343
CRD-410026,17060,0.27613,0.923824
CRD-410026,17070,-0.140443,0.584696
CRD-410026,17080,-0.580861,0.454934
CRD-410026,17090,-0.197233,-0.647244
CRD-410026,17100,-0.511175,-0.147679
CRD-410026,17110,-0.301964,-0.975468
CRD-410026,17120,-0.266135,-0.842149
CRD-410026,17130,-0.220219,-0.564246
CRD-410026,17140,-0.111192,-0.734574
CRD-410026,17150,0.194575,-0.316968
CRD-410026,17160,0.167257,-0.287349
CRD-410026,17170,0.184229,-0.276579
CRD-410026,17180,-0.047661,-0.186394
CRD-410026,17190,0.023918,0.0249
CRD-410026,17200,0.321101,-0.195113
CRD-410026,17210,0.430884,0.130037
CRD-410026,17220,0.717554,0.285076
CRD-410026,17230,0.292081,0.454131
CRD-410026,17240,0.510095,-0.228237
CRD-410026,17250,0.466811,0.522805
CRD-410026,17260,0.834752,0.734527
CRD-410026,17270,0.678854,-0.068998
CRD-410026,17280,0.623212,0.433276
CRD-410026,17290,0.525206,-0.174677
CRD-410026,17300,0.872769,0.24929
CRD-410026,17310,0.710251,0.459188
CRD-410026,17320,0.147784,0.552015
CRD-410026,17330,0.498794,0.25951
CRD-410026,17340,0.34881,0.225667
CRD-410026,17350,0.359533,0.34101
CRD-410026,17360,0.529239,0.284599
CRD-410026,17370,0.180083,0.250024
CRD-410026,17380,0.222011,-0.087156
CRD-410026,17390,0.163769,0.498425
CRD-410026,17400,0.088704,0.0517
CRD-410026,17410,0.514945,0.014863
CRD-410026,17420,-0.315264,-0.115099
CRD-410026,17430,0.072355,-0.108221
CRD-410026,17440,0.108926,-0.246608
CRD-410026,17450,-0.467571,0.029806
CRD-410026,17460,-0.500706,-0.065838
CRD-410026,17470,-0.182636,0.122223
CRD-410026,17480,-0.056349,-0.188036
CRD-410026,17490,0.184283,-0.244691
CRD-410026,17500,-0.314817,-0.945837
CRD-410026,17510,0.09875,0.151772
CRD-410026,17520,0.22593,-0.063304
CRD-410026,17530,-0.329339,-0.735011
CRD-410026,17540,-0.05835,0.141984
CRD-410026,17550,0.046007,-0.791028
CRD-410026,17560,-0.058657,-0.136359
CRD-410026,17570,-0.084279,-0.100227
CRD-410026,17580,0.043321,-0.085174
CRD-410026,17590,-0.254841,-0.36632
CRD-410026,17600,0.455834,-0.305562
CRD-410026,17610,-0.209833,-0.290851
CRD-410026,17620,-0.129308,-0.326736
CRD-410026,17630,-0.404802,-0.266026
CRD-410026,17640,-0.114916,-0.143754
CRD-410026,17650,0.155961,0.14146
CRD-410026,17660,0.040632,-0.308835
CRD-410026,17670,0.052945,-0.001096
CRD-410026,17680,0.331788,-0.133215
CRD-410026,17690,-0.158591,-0.515842
CRD-410026,17700,-1.133784,0.105374
CRD-410026,17710,0.056488,0.210324
CRD-410026,17720,-0.446936,0.056713
CRD-410026,17730,-0.167526,-0.553021
CRD-410026,17740,-0.335849,0.038282
CRD-410026,17750,0.186976,0.322665
CRD-410026,17760,0.128309,-0.077365
CRD-410026,17770,0.506118,0.261645
CRD-410026,17780,-0.023842,0.038111
CRD-410026,17790,0.140677,0.026217
CRD-410026,17800,0.154246,-0.145861
CRD-410026,17810,0.509383,0.07507
CRD-410026,17820,-0.193925,-0.227048
CRD-410026,17830,0.217793,-0.613185
CRD-410026,17840,-0.038352,0.62447
CRD-410026,17850,0.250084,0.678438
CRD-410026,17860,0.171784,0.359452
CRD-410026,17870,0.050525,0.115951
CRD-410026,17880,-0.338108,-0.233185
CRD-410026,17890,-0.123497,-0.131855
CRD-410026,17900,0.283337,-0.049466
CRD-410026,17910,0.25521,-0.425841
CRD-410026,17920,-0.012252,-0.054644
CRD-410026,17930,0.502064,-0.326539
CRD-410026,17940,0.67811,-0.383912
CRD-410026,17950,0.995919,0.124282
CRD-410026,17960,1.083878,0.163603
CRD-410026,17970,1.770092,0.330137
CRD-410026,17980,1.798385,1.112317
CRD-410026,17990,1.192846,1.273822
CRD-410026,18000,1.415439,1.530456
CRD-410026,18010,0.760296,1.944014
CRD-410026,18020,-0.137883,1.286522
CRD-410026,18030,-0.936824,0.826426
CRD-410026,18040,-0.266514,0.856697
CRD-410026,18050,-0.638576,-0.468667
CRD-410026,18060,-0.528101,-0.047665
CRD-410026,18070,-0.55168,-0.364153
CRD-410026,18080,0.037794,-0.877255
CRD-410026,18090,0.071759,-0.467808
CRD-410026,18100,-0.301704,-0.727558
CRD-410026,18110,0.168755,-0.305931
CRD-410026,18120,-0.050231,-0.311285
CRD-410026,18130,-0.174218,0.024852
CRD-410026,18140,0.241471,-0.322928
CRD-410026,18150,0.298484,-0.225776
CRD-410026,18160,-0.079593,0.15357
CRD-410026,18170,0.318404,0.038213
CRD-410026,18180,-0.033681,0.025878
CRD-410026,18190,0.215602,0.336193
CRD-410026,18200,0.45122,-0.365052
CRD-410026,18210,0.297879,0.427154
CRD-410026,18220,0.679631,0.187403
CRD-410026,18230,0.831312,0.245605
CRD-410026,18240,0.303927,0.227359
CRD-410026,18250,0.736388,0.634089
CRD-410026,18260,0.225505,0.930614
CRD-410026,18270,0.439995,0.898393
CRD-410026,18280,0.321952,-0.019895
CRD-410026,18290,0.598377,0.216281
CRD-410026,18300,0.428713,0.176164
CRD-410026,18310,-0.104732,0.292154
CRD-410026,18320,0.134482,0.272321
CRD-410026,18330,0.930821,0.135022
CRD-410026,18340,0.030539,0.082487
CRD-410026,18350,0.097014,0.026544
CRD-410026,18360,-0.160391,-0.360595
CRD-410026,18370,-0.193378,0.071634
CRD-410026,18380,-0.103867,0.079421
CRD-410026,18390,0.410234,-0.007805
CRD-410026,18400,0.207851,0.054177
CRD-410026,18410,-0.05475,-0.204217
CRD-410026,18420,-0.335045,-0.315697
CRD-410026,18430,-0.24865,-0.374609
CRD-410026,18440,-0.266439,-0.222988
CRD-410026,18450,0.512327,-0.428239
CRD-410026,18460,-0.487732,-0.607237
CRD-410026,18470,0.442566,-0.11335
CRD-410026,18480,-0.486165,0.000471
CRD-410026,18490,0.034279,0.260712
CRD-410026,18500,0.079217,-0.347561
CRD-410026,18510,0.106331,0.447308
CRD-410026,18520,-0.42008,-0.317254
CRD-410026,18530,-0.027326,-0.290515
CRD-410026,18540,-0.349574,-0.254818
CRD-410026,18550,0.263925,-0.098259
CRD-410026,18560,-0.185284,-0.56779
CRD-410026,18570,0.14459,-0.160769
CRD-410026,18580,-0.417532,-0.572674
CRD-410026,18590,0.034523,-0.383079
CRD-410026,18600,0.002373,-0.607304
CRD-410026,18610,-0.184345,-0.047528
CRD-410026,18620,-0.478174,-0.360292
CRD-410026,18630,-0.264873,-0.162004
CRD-410026,18640,-0.399068,-0.370145
CRD-410026,18650,-0.475696,-0.367956
CRD-410026,18660,-0.017687,-0.322824
CRD-410026,18670,-0.267624,-0.176755
CRD-410026,18680,-0.105471,0.124897
CRD-410026,18690,-0.135653,-0.627733
CRD-410026,18700,0.102097,-0.063029
CRD-410026,18710,-0.309609,-0.087524
CRD-410026,18720,-0.179232,-0.125118
CRD-410026,18730,0.217897,0.110135
CRD-410026,18740,0.019546,-0.124365
CRD-410026,18750,0.103066,0.04255
CRD-410026,18760,0.257273,-0.018902
CRD-410026,18770,-0.262193,-0.400208
CRD-410026,18780,0.017105,0.248519
CRD-410026,18790,-0.211598,-0.049731
CRD-410026,18800,0.053928,0.002121
CRD-410026,18810,-0.467759,0.483902
CRD-410026,18820,0.140937,-0.158199
CRD-410026,18830,-0.229463,-0.788797
CRD-410026,18840,-0.121412,-0.042099
CRD-410026,18850,0.328795,-0.386061
CRD-410026,18860,0.279807,-0.3682
CRD-410026,18870,0.348383,-0.391993
CRD-410026,18880,1.009414,-0.251059
CRD-410026,18890,1.402594,-0.316314
CRD-410026,18900,1.914142,0.616929
CRD-410026,18910,2.432086,0.757877
CRD-410026,18920,1.453498,1.224358
CRD-410026,18930,0.574377,1.856452
CRD-410026,18940,-0.085917,1.480157
CRD-410026,18950,-0.720475,0.928862
CRD-410026,18960,-0.880693,0.431717
CRD-410026,18970,-0.917096,-0.062415
CRD-410026,18980,-0.871268,-0.660307
CRD-410026,18990,-0.886179,-0.873258
CRD-410026,19000,-0.3213,-0.446629
CRD-410026,19010,-0.702695,-0.485521
CRD-410026,19020,-0.536624,-0.420349
CRD-410026,19030,-0.145378,-0.644946
CRD-410026,19040,-0.30374,-0.368456
CRD-410026,19050,-0.204104,-0.198681
CRD-410026,19060,-0.01493,-0.290846
CRD-410026,19070,-0.002942,-0.273467
CRD-410026,19080,0.048812,-0.533449
CRD-410026,19090,0.119539,0.055946
CRD-410026,19100,0.186901,0.126784
CRD-410026,19110,-0.045945,0.540968
CRD-410026,19120,0.230557,0.400388
CRD-410026,19130,0.053628,0.150184
CRD-410026,19140,0.273092,-0.346118
CRD-410026,19150,0.160677,-0.036911
CRD-410026,19160,0.568125,0.437109
CRD-410026,19170,0.49294,0.311897
CRD-410026,19180,0.52431,0.186914
CRD-410026,19190,0.119556,0.497483
CRD-410026,19200,0.26448,0.680604
CRD-410026,19210,0.322074,0.638718
CRD-410026,19220,0.281766,-0.147239
CRD-410026,19230,-0.239681,0.143381
CRD-410026,19240,0.144461,-0.180245
CRD-410026,19250,0.362242,0.565631
CRD-410026,19260,0.327931,0.107104
CRD-410026,19270,0.369512,0.025694
CRD-410026,19280,-0.082449,0.139152
CRD-410026,19290,-0.434906,-0.037397
CRD-410026,19300,-0.120848,-0.351684
CRD-410026,19310,0.096485,0.091904
CRD-410026,19320,-0.203252,-0.054964
CRD-410026,19330,-0.195113,0.088148
CRD-410026,19340,-0.510422,-0.184948
CRD-410026,19350,-0.157679,-0.587638
CRD-410026,19360,-0.02197,-0.514134
CRD-410026,19370,-0.178914,-0.172414
CRD-410026,19380,-0.117224,-0.790728
CRD-410026,19390,-0.157383,-0.44825
CRD-410026,19400,-0.285604,-0.487483
CRD-410026,19410,-0.15898,-0.532846
CRD-410026,19420,-0.301934,-0.33087
CRD-410026,19430,-0.225404,0.218941
CRD-410026,19440,-0.327265,-0.222036
CRD-410026,19450,-0.291057,-0.35833
CRD-410026,19460,-0.367368,-0.310022
CRD-410026,19470,-0.005884,-0.704411
CRD-410026,19480,-0.124653,-0.127923
CRD-410026,19490,-0.230778,-0.064913
CRD-410026,19500,-0.206975,-0.012629
CRD-410026,19510,-0.404578,-0.234769
CRD-410026,19520,-0.320335,-0.395921
CRD-410026,19530,-0.461095,-0.304004
CRD-410026,19540,0.123782,-0.302051
CRD-410026,19550,0.087526,-0.159321
CRD-410026,19560,-0.280238,-0.071829
CRD-410026,19570,0.076555,-0.476803
CRD-410026,19580,-0.523692,-0.058609
CRD-410026,19590,-0.404836,0.257034
CRD-410026,19600,-0.156353,-0.243136
CRD-410026,19610,-0.256683,-0.443889
CRD-410026,19620,-0.281859,-0.420512
CRD-410026,19630,-0.020927,-0.234742
CRD-410026,19640,-0.062486,-0.545715
CRD-410026,19650,0.052901,-0.266867
CRD-410026,19660,0.354684,-0.438317
CRD-410026,19670,-0.198108,-0.311444
CRD-410026,19680,0.112783,-0.257389
CRD-410026,19690,-0.50542,0.151084
CRD-410026,19700,-0.102113,0.029057
CRD-410026,19710,-0.251766,0.097274
CRD-410026,19720,-0.232153,0.069602
CRD-410026,19730,0.037967,0.267102
CRD-410026,19740,-0.244149,-0.083523
CRD-410026,19750,0.003917,-0.435915
CRD-410026,19760,-0.262864,-0.213101
CRD-410026,19770,-0.208971,0.38336
CRD-410026,19780,-0.260535,0.01761
CRD-410026,19790,0.414264,-0.135136
CRD-410026,19800,0.306976,-0.093254
CRD-410026,19810,0.72496,0.079618
CRD-410026,19820,1.090891,-0.217271
CRD-410026,19830,1.733815,-0.08814
CRD-410026,19840,2.115565,1.003608
CRD-410026,19850,1.82178,0.855916
CRD-410026,19860,1.02882,1.342864
CRD-410026,19870,0.244792,1.864402
CRD-410026,19880,-0.308978,2.088401
CRD-410026,19890,-0.551499,0.839516
CRD-410026,19900,-0.812719,0.67718
CRD-410026,19910,-1.194727,-0.39459
CRD-410026,19920,-0.889553,-0.728952
CRD-410026,19930,-0.330363,-0.655779
CRD-410026,19940,-0.441685,-0.594042
CRD-410026,19950,-0.618074,-1.007698
CRD-410026,19960,-0.309624,-0.488011
CRD-410026,19970,0.05192,-0.622816
CRD-410026,19980,-0.203751,-0.151763
